borough,numunits,stories,race,personrm,housewgt,sequenceno,under6,cd,unitflr2,regext,totincom2,subsidy,housing,poverty,povertyx2,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,duration,board2,struct,old,help,rodent2,foreign,dilap,black_Mean,board2_Mean,foreign_Mean,help_Mean,hispanic_Mean,old_Mean,poverty_Mean,povertyx2_Mean,pubhous_Mean,regext_Mean,struct_Mean,dilap_Mean,ownhous_Mean,duration_Mean,extwin4_2_Mean,extflr5_2_Mean,intcrack2_Mean,inthole2_Mean,intleak2_Mean,vacrate,bldg,dist,dist.stratum,dist.id
5,1,1,7,0.29,231.20831,119275,1,53,2,0,17000,NA,3,0,1,0,0,0,0,0,0,13,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8602,53,3,4
5,1,2,1,0.44,239.29799,826892,1,53,2,0,95250,NA,3,0,0,0,0,0,0,0,0,16,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8603,53,3,4
5,3,1,5,0.75,162.19724,797213,2,53,2,1,65500,0,4,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8604,53,3,4
5,3,1,1,0.8,181.07962,963016,1,53,3,0,74800,NA,3,0,0,0,0,0,1,0,1,13,0,1,1,1,1,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8604,53,3,4
5,1,2,1,0.22,157.12386,406606,1,53,2,0,56400,NA,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8605,53,3,4
5,8,2,1,1,164.67121,627079,1,53,2,0,61000,NA,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8606,53,3,4
5,8,2,2,0.67,164.67121,618169,1,53,2,1,36000,NA,3,0,0,0,0,1,0,1,0,10,0,0,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8606,53,3,4
5,8,2,1,1,192.7939,519941,2,53,3,1,86500,0,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8606,53,3,4
5,1,2,1,0.25,273.29363,226309,1,53,3,1,18000,NA,3,0,1,0,0,0,0,0,0,1,0,1,0,NA,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8607,53,3,4
5,1,1,1,0.67,181.07962,189964,3,53,2,0,36000,NA,3,0,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8608,53,3,4
5,1,1,1,1,237.69497,813810,1,53,2,0,40000,NA,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8608,53,3,4
5,2,1,1,0.4,231.20831,317191,1,53,2,0,29187,NA,3,0,0,0,0,0,0,0,0,45,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8609,53,3,4
5,1,1,1,0.14,273.29363,866624,1,53,2,0,20000,0,4,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8610,53,3,4
5,3,1,1,0.17,164.67121,970894,1,53,3,1,30192,NA,3,0,0,0,0,0,0,0,0,38,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8611,53,3,4
5,3,1,1,0.33,273.29363,486280,1,53,2,NA,90000,0,4,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8611,53,3,4
5,1,1,1,0.71,239.29799,281453,2,53,2,0,110000,NA,3,0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8612,53,3,4
5,1,1,1,0.2,273.29363,103846,1,53,2,0,45000,0,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8612,53,3,4
5,1,1,1,0.33,231.20831,975459,1,53,2,0,46080,NA,3,0,0,0,0,0,0,0,1,43,0,1,1,0,1,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8612,53,3,4
5,3,1,3,0.33,184.78465,976474,1,53,2,1,20750,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8613,53,3,4
5,3,1,2,0.75,181.07962,579987,1,53,3,0,40200,NA,3,0,0,0,0,0,0,0,0,21,0,1,1,1,1,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8613,53,3,4
5,7,2,4,0.5,273.29363,980365,1,53,1,1,45000,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8614,53,3,4
5,7,1,1,1,273.29363,384974,1,53,3,NA,21600,NA,2,0,0,0,0,NA,NA,NA,NA,10,0,NA,0,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8615,53,3,4
5,7,2,4,0.33,273.29363,555770,1,53,2,1,64000,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8616,53,3,4
5,7,1,1,0.67,139.90253,153129,1,53,2,NA,17800,NA,2,0,1,0,0,NA,NA,NA,NA,5,0,NA,0,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8617,53,3,4
5,1,1,1,0.4,231.20831,779507,1,53,2,0,165250,NA,3,0,0,0,0,0,0,0,0,14,0,1,1,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8618,53,3,4
5,3,1,4,1,261.39908,711735,2,53,2,0,67600,NA,3,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8619,53,3,4
5,3,1,1,0.6,146.83206,964820,2,53,3,0,33000,0,4,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8619,53,3,4
5,3,1,4,1.33,192.7939,346743,2,53,2,0,25920,1,4,0,1,0,0,1,0,0,0,2,0,NA,1,0,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8619,53,3,4
5,1,1,1,0.71,239.29799,86409,1,53,2,0,110284,NA,3,0,0,0,0,0,0,0,0,49,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8620,53,3,4
5,1,1,1,0.67,239.29799,73198,1,53,2,NA,122000,NA,3,0,0,0,0,NA,NA,NA,NA,7,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8620,53,3,4
5,1,1,1,0.17,164.67121,782165,1,53,2,0,10032,NA,3,0,1,0,0,0,0,0,0,34,0,1,1,1,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8621,53,3,4
5,1,1,2,0.33,181.07962,731062,1,53,2,0,44000,NA,3,0,0,0,NA,1,0,1,1,4,0,1,1,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8622,53,3,4
5,3,1,2,0.25,164.67121,1156,1,53,2,0,8456,NA,3,1,1,0,NA,0,0,0,0,41,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8623,53,3,4
5,3,1,2,0.4,184.78465,172227,1,53,3,0,53897,0,4,0,0,0,0,0,0,1,0,24,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8624,53,3,4
5,1,1,2,0.83,181.07962,385142,3,53,2,0,79396,NA,3,0,0,0,0,0,0,0,1,3,0,1,1,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8625,53,3,4
5,1,1,2,0.22,231.20831,864524,1,53,2,0,105000,NA,3,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8625,53,3,4
5,1,1,6,0.44,181.07962,16995,3,53,2,NA,63600,NA,3,0,0,0,NA,NA,NA,NA,NA,7,0,NA,1,NA,NA,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8626,53,3,4
5,3,1,1,0.17,164.67121,158924,1,53,2,0,95200,NA,3,0,0,0,1,0,0,0,0,15,0,0,1,0,0,1,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8627,53,3,4
5,5,2,1,0.5,157.12386,359554,1,53,3,0,32000,0,4,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8628,53,3,4
5,5,2,1,1,157.12386,690558,1,53,3,NA,40000,0,4,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8628,53,3,4
5,1,1,1,0.17,164.67121,330238,1,53,2,0,1600,NA,3,1,1,0,0,0,0,0,0,32,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8629,53,3,4
5,1,1,1,0.6,181.07962,364499,1,53,2,0,43100,NA,3,0,0,0,0,0,0,0,0,25,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8629,53,3,4
5,1,1,2,0.22,231.20831,897767,1,53,2,NA,51000,NA,3,0,0,0,NA,NA,NA,NA,NA,3,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8630,53,3,4
5,1,1,1,0.33,181.07962,31393,1,53,2,0,24672,NA,3,0,1,0,0,0,0,0,1,22,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8631,53,3,4
5,2,1,3,0.67,181.07962,392327,1,53,2,0,71000,NA,3,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8632,53,3,4
5,2,1,2,0.44,181.07962,64215,1,53,2,0,92000,NA,3,0,0,0,NA,0,0,0,0,3,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8633,53,3,4
5,1,1,1,0.67,181.07962,762103,1,53,2,0,129000,NA,3,0,0,0,0,0,0,0,0,14,1,0,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8634,53,3,4
5,1,1,3,1.25,146.83206,836319,2,53,2,0,19857,1,4,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8635,53,3,4
5,3,1,3,0.8,146.83206,615579,1,53,2,0,32000,1,4,0,1,0,1,0,0,0,1,3,1,1,1,0,1,1,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8636,53,3,4
5,1,1,2,1.5,239.29799,832923,1,53,2,0,107700,NA,3,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8637,53,3,4
5,3,1,2,1.33,181.07962,858552,1,53,2,NA,23800,NA,3,0,1,0,0,NA,NA,NA,NA,2,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8638,53,3,4
5,5,1,7,0.33,139.90253,582277,1,53,2,1,81842,NA,4,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8639,53,3,4
5,1,1,1,0.6,181.07962,969293,1,53,2,0,50000,NA,3,0,0,0,0,0,0,0,1,9,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8640,53,3,4
5,1,1,1,0.43,181.07962,96154,1,53,2,0,78000,NA,3,0,0,0,0,0,0,0,0,20,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8640,53,3,4
5,3,1,1,0.5,139.90253,236484,1,53,2,0,70200,0,4,0,0,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8641,53,3,4
5,3,1,4,0.75,192.7939,21796,2,53,2,1,26000,0,4,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8642,53,3,4
5,3,1,2,0.5,163.8117,229747,1,53,3,1,11448,0,4,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8642,53,3,4
5,6,1,3,0.6,197.42302,787498,2,53,2,1,111000,0,4,0,0,0,0,0,0,0,0,25,1,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8643,53,3,4
5,3,1,3,0.5,139.90253,467364,1,53,3,1,108000,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8644,53,3,4
5,3,1,3,0.8,237.69497,379124,3,53,3,NA,85000,NA,4,0,0,0,0,NA,NA,NA,NA,2,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8645,53,3,4
5,4,1,3,1,237.69497,475375,3,53,2,0,76290,0,4,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8646,53,3,4
5,3,1,7,1,197.42302,948315,3,53,3,0,63000,0,4,0,0,1,1,0,0,0,0,3,1,0,1,1,0,1,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8647,53,3,4
5,5,2,1,0.25,169.58756,98295,1,53,3,0,30000,NA,3,0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8648,53,3,4
5,3,1,4,1,139.90253,269941,4,53,2,0,10368,1,4,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8649,53,3,4
5,1,1,1,0.17,139.90253,344405,1,53,NA,NA,0,NA,4,1,1,0,0,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8650,53,3,4
5,3,1,1,0.67,181.07962,101252,2,53,2,0,228100,NA,3,0,0,0,0,0,0,0,0,5,0,1,1,1,1,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8651,53,3,4
5,8,2,5,0.75,189.95528,912782,1,53,2,NA,8000,NA,2,1,1,0,NA,NA,NA,NA,NA,2,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8652,53,3,4
5,8,2,1,0.33,181.07962,836632,1,53,2,NA,20000,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8653,53,3,4
5,7,2,4,1,139.90253,83504,1,53,4,0,53000,0,2,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8654,53,3,4
5,7,2,3,1.25,146.83206,243758,2,53,3,0,14800,1,2,1,1,0,1,1,1,2,1,3,0,1,1,1,0,1,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8654,53,3,4
5,7,2,2,1.67,146.83206,243898,3,53,4,0,8248,1,2,1,1,0,1,0,0,2,1,3,0,1,1,1,0,0,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8654,53,3,4
5,2,1,5,0.75,181.07962,208768,1,53,3,1,125000,NA,3,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8655,53,3,4
5,5,2,3,1.25,239.29799,950461,1,53,2,0,81400,0,4,0,0,0,NA,0,0,0,1,1,1,0,1,0,1,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8656,53,3,4
5,5,1,5,1.25,192.7939,507646,1,53,3,0,20000,0,4,1,1,0,1,0,1,1,0,2,0,0,1,0,1,1,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8657,53,3,4
5,5,2,5,1.67,192.7939,604963,1,53,3,0,20000,0,4,1,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8658,53,3,4
5,3,1,2,0.17,192.7939,542164,1,53,2,1,105000,NA,3,0,0,0,NA,0,0,0,0,5,1,1,1,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8659,53,3,4
5,9,2,1,1,146.83206,939608,1,53,4,NA,82000,NA,2,0,0,0,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8660,53,3,4
5,9,1,3,1,146.83206,667133,1,53,3,0,27040,0,4,0,0,0,0,0,0,0,0,2,0,1,0,NA,1,1,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8661,53,3,4
5,9,2,2,0.5,184.78465,351617,1,53,4,0,60000,NA,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8662,53,3,4
5,1,1,1,0.75,181.07962,554341,1,53,2,NA,30700,NA,3,0,1,1,0,NA,NA,NA,NA,5,0,NA,0,NA,NA,NA,1,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8663,53,3,4
5,3,1,1,0.67,181.07962,339006,1,53,NA,NA,95500,NA,3,0,0,0,0,NA,NA,NA,NA,8,0,NA,0,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8664,53,3,4
5,3,1,1,0.5,181.07962,615612,1,53,2,0,78000,0,4,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8664,53,3,4
5,3,1,1,0.8,237.69497,446185,1,53,2,1,135000,0,4,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8664,53,3,4
5,9,3,5,0.4,237.69497,826561,1,53,5,NA,37000,NA,2,0,0,0,1,NA,NA,NA,NA,25,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8665,53,3,4
5,9,3,2,0.25,146.83206,970968,1,53,5,NA,66000,NA,2,0,0,0,1,NA,NA,NA,NA,3,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8665,53,3,4
5,9,3,4,1,139.90253,604058,1,53,5,NA,90000,NA,2,0,0,0,1,NA,NA,NA,NA,12,0,NA,1,NA,NA,NA,0,0.2,0.17,0.28,0.85,0.19,0.54,0.17,0.29,0.04,0.22,0.79,0.1,0.56,10.61,0.04,0.09,0.1,0.04,0.18,0.08,8665,53,3,4
