fecha,cve_edo,cve_clues,nombre,calificacion,pac_act
20161125,27,TCSSA000183,CS NETZAHUALCOYOTL,58.29,50
20161125,27,TCSSA004366,CS AGUA BLANCA,58.23,5
20161125,27,TCSSA005643,CS EJIDO MIGUEL HIDALGO,58.13,6
20161125,27,TCSSA002085,CSU CARLOS ROVIROSA,58.09,53
20161125,27,TCSSA004494,CS POCHITOCAL 4A,58.07,11
20161125,27,TCSSA004716,HC DE TENOSIQUE,58.03,208
20161125,27,TCSSA002563,CRV 0 No 5 LAS FLORES,58.01,13
20161125,27,TCSSA002266,CS PIEDRA 2A,58,40
20161125,27,TCSSA002225,CS LA LUCHA,57.76,41
20161125,27,TCSSA004330,CRV 0 No 3,57.7,32
20161125,27,TCSSA002954,CS ISIDRO CORTES RUEDA,57.62,17
20161125,27,TCSSA002201,CS PINO SUÁREZ,57.61,67
20161125,27,TCSSA001221,CESSA TAMULTE DELICIAS,57.6,53
20161125,27,TCSSA004004,CS POB GUATACALCA,57.58,12
20161125,27,TCSSA004144,CS BOSQUES DE SALOYA,57.5,218
20161125,27,TCSSA004815,CS CORREGIDORA ORTIZ,57.33,8
20161125,27,TCSSA002616,CS IGNACIO GUTIÉRREZ,57.26,6
20161125,27,TCSSA017712,CS POB CHILTEPEC,57.21,28
20161125,27,TCSSA004786,CS ARENA DE HIDALGO,57.19,28
20161125,27,TCSSA000895,CS EJ NVO CENTLA,57.19,19
20161125,27,TCSSA003806,CS CD PEMEX,57.14,133
20161125,27,TCSSA002546,CS EL DESECHO RA,57.04,12
20161125,27,TCSSA004820,CS EMILIANO ZAPATA 2A SEC,57.02,19
20161125,27,TCSSA002300,CS REFORMA,57.01,22
20161125,27,TCSSA001991,CS LAZARO CÁRDENAS 2A,56.96,88
20161125,27,TCSSA001431,CS JOLOCHERO 2A,56.96,15
20161125,27,TCSSA005054,CS BRISAS DEL CARRIZAL,56.58,33
20161125,27,TCSSA004745,CRV 0 No 8,56.54,4
20161125,27,TCSSA004185,CS  VILLA PTO CEIBA,56.45,81
20161125,27,TCSSA017782,HC DE FRONTERA,56.35,45
20161125,27,TCSSA001356,CS CORREGIDORA 1A,56.26,27
20161125,27,TCSSA001624,CS TAMULTE DE LAS SABANA,56.15,34
20161125,27,TCSSA004260,CS GUANO SOLO,56.04,28
20161125,27,TCSSA003432,CS JOSÉ MA PINO SUÁREZ,55.97,28
20161125,27,TCSSA001245,CESSA MAXIM DORANTES,55.85,26
20161125,27,TCSSA001846,CS JOSÉ MA PINO SUÁREZ 1A,55.68,24
20161125,27,TCSSA004231,CS POB FCO I MADERO,55.63,79
20161125,27,TCSSA002896,CS LAS PIEDRAS EJ,55.54,6
20161125,27,TCSSA000842,CS POB FCO I MADERO,55.44,52
20161125,27,TCSSA003135,HC DE JALPA DE MÈNDEZ,55.43,46
20161125,27,TCSSA004021,CS RA JIMÉNEZ,55.41,19
20161125,27,TCSSA001892,CS OCCIDENTE,55.36,106
20161125,27,TCSSA003415,CS ESQUIPULAS,55.32,26
20161125,27,TCSSA000171,CS MULTE,55.2,10
20161125,27,TCSSA017765,CS ARENA 3RA,55.2,15
20161125,27,TCSSA000241,CS CONSTITUCIÓN,55.13,4
20161125,27,TCSSA003036,CS COL BENITO GONZÁLEZ,54.97,25
20161125,27,TCSSA002230,CS MIAHUATLAN 1A,54.91,18
20161125,27,TCSSA002925,CS JOSÉ MA MORELOS,54.85,12
20161125,27,TCSSA017386,CRV 3 No 1TENOSIQUE,54.77,40
20161125,27,TCSSA003210,CS  EJ IQUINUAPA,54.47,24
20161125,27,TCSSA001974,CS ZAPOTAL 2A,54.46,41
20161125,27,TCSSA001950,CS SUR 2A,54.2,47
20161125,27,TCSSA003111,CS HUACTA TEQUILA 2A,53.9,29
20161125,27,TCSSA003275,CS  STA LUCIA,53.87,21
20161125,27,TCSSA002353,HG DE EMILIANO ZAPATA,53.84,74
20161125,27,TCSSA000936,CS RA TABASQUILLO 1A,53.73,16
20161125,27,TCSSA000224,CESSA VILLA EL TRIUNFO,53.65,37
20161125,27,TCSSA004202,CS LAS FLORES 2A,53.6,22
20161125,27,TCSSA016983,CS S JOSÉ GAVIOTAS,53.6,12
20161125,27,TCSSA001916,CS PATASTAL 1A,53.47,75
20161125,27,TCSSA001706,CSU COMALCALCO,53.47,122
20161125,27,TCSSA001373,CS DOS MONTES,53.4,7
20161125,27,TCSSA000265,CS EL PICHI,53.37,39
20161125,27,TCSSA001740,CS CARLOS GREENE 1A,53.35,34
20161125,27,TCSSA005585,CS EL CEDRO,53.19,35
20161125,27,TCSSA003246,CS  MECOACAN,52.88,12
20161125,27,TCSSA005626,CS EL ZAPOTE,52.76,9
20161125,27,TCSSA006215,CS  LAGARTERA 3RA,52.74,5
20161125,27,TCSSA001851,CS JOSÉ MA PINO SUÁREZ 2A,52.73,36
20161125,27,TCSSA005281,CS LA PIEDRA 1A,52.72,13
20161125,27,TCSSA003765,CS MORELOS,52.72,10
20161125,27,TCSSA004226,CS LIBERTAD 1A,52.55,13
20161125,27,TCSSA004296,HG DE PARAÍSO,52.43,17
20161125,27,TCSSA000941,CESSA VICENTE GUERRERO,52.4,16
20161125,27,TCSSA005235,CS NORTE 2A,52.29,45
20161125,27,TCSSA000813,CS RA CHILAPA M/IZQUIERDA,52.14,1
20161125,27,TCSSA017012,CS COL INDEPENDENCIA,51.92,13
20161125,27,TCSSA017630,CS MORELOS,51.62,6
20161125,27,TCSSA003946,CS VIRGINIO CHAN,51.56,2
20161125,27,TCSSA000924,CS POB SIMÓN SARLAT,51.52,17
20161125,27,TCSSA004301,HC DE TACOTALPA,51.47,78
20161125,27,TCSSA004062,CS POB OXICAQUE,51.37,45
20161125,27,TCSSA004383,CS CERRO BLANCO 2A,51.18,15
20161125,27,TCSSA002341,CS STA LUCIA,51.09,20
20161125,27,TCSSA005416,CS EL RIO,50.9,19
20161125,27,TCSSA005993,CS GONZÁLEZ 3RA,50.67,4
20161125,27,TCSSA002242,CS MONTE GRANDE,50.62,35
20161125,27,TCSSA002575,CS COL FCO MTZ GAYTAN,50.57,1
20161125,27,TCSSA006220,CS  PASO DE CUPILCO 2A,50.31,45
20161125,27,TCSSA002370,CRV 0 No 2 EL JOBAL,49.99,32
20161125,27,TCSSA005404,CS PUEBLO VIEJO,49.85,11
20161125,27,TCSSA001933,CS SARGENTO LÓPEZ 1A,49.69,92
20161125,27,TCSSA001822,CS ZARAGOZA 1A,49.52,30
20161125,27,TCSSA002102,CS CULICO 1A,49.46,12
20161125,27,TCSSA017432,H DR ARCENIO FILIGRANA,49.41,97
20161125,27,TCSSA017695,CS EL ALAMBRADO,49.27,11
20161125,27,TCSSA003193,CS  CHACALAPA 1A,48.99,12
20161125,27,TCSSA000521,CS POB MIGUEL HIDALGO,48.83,12
20161125,27,TCSSA001834,CS INDEPENDENCIA 2A,48.68,25
20161125,27,TCSSA001986,CS ARROYO HONDO 2A,48.6,21
20161125,27,TCSSA005240,CS ORIENTE 3RA,48.52,11
20161125,27,TCSSA003963,HC DE  NACAJUCA,48.25,86
20161125,27,TCSSA003905,CS CHILAPILLA  2A SEC,48.16,3
20161125,27,TCSSA017275,CRV 1 No 1 BARRIAL,47.9,3
20161125,27,TCSSA005631,CS BUENAVISTA VEINTITRES,47.82,2
20161125,27,TCSSA002324,CS TULAR,47.5,15
20161125,27,TCSSA001776,CS CHICHICAPA,47.26,99
20161125,27,TCSSA005030,CS SIMÓN SARLAT,46.96,9
20161125,27,TCSSA001921,CS PROGRESO TULAR 1A,46.39,24
20161125,27,TCSSA002131,CS CUMUAPA 2A,46.38,13
20161125,27,TCSSA017671,CESSA VILLA TECOLUTILLA,46.13,151
20161125,27,TCSSA001332,CS BUENA VISTA 2A,46.04,36
20161125,27,TCSSA001315,CS BUENA VISTA 1A,44.94,6
20161125,27,TCSSA004523,CS RAYA ZARAGOZA,43.34,7
20161125,27,TCSSA001793,CS FCO I MADERO 2A,42.45,8
20161125,27,TCSSA017683,CS GREGORIO MÉNDEZ 2A,42.36,28
20161125,27,TCSSA017140,CRV 0 NO 3,42.2,3
20161125,27,TCSSA005602,CS PINO SUAREZ,41.98,9
20161125,27,TCSSA002971,HC DE JALAPA,41.77,1
20161125,27,TCSSA005293,CS PECHUCALCO,41.09,4
20161125,27,TCSSA001414,CS IXTACOMITÁN 2A,40.61,4
20161125,27,TCSSA006150,CS LA CEIBA,40.17,1
20161125,27,TCSSA002592,CS COL GUADALUPE VICTORIA,40.14,1
20161125,27,TCSSA004272,CS UNIÓN 2A,39.97,5
20161125,27,TCSSA005766,CS CORREGIDORA 5TA,39.46,2
20161125,27,TCSSA003420,CS FEDERICO ÁLVAREZ,39.4,5
20161125,27,TCSSA005421,CS SANTUARIO 1ASEC,38.88,3
20161125,27,TCSSA003625,CS BENITO JUÁREZ,38.87,30
20161125,27,TCSSA000743,CS COL ÁLVARO OBREGÓN,38.36,4
20161125,27,TCSSA003106,CS POB AQUILES SERDAN,37.73,4
20161125,27,TCSSA016855,CS MONTE ADENTRO,36.9,7
20161125,27,TCSSA016761,CS S NICOLÁS,36.57,3
20161125,27,TCSSA006121,CS ISMATE Y CHILAPILLA,35.1,4
20161125,27,TCSSA002732,CS PEJELAGARTERO,34.92,4
20161125,27,TCSSA000335,CS CÁRDENAS,34.35,3
20161125,27,TCSSA001810,IGNACIO GUTIÉRREZ GÓMEZ,33.19,13
20161125,27,TCSSA003304,CS  VICENTE GUERRERO 1A,32.96,4
20161125,27,TCSSA000965,CS EJ LAS SABANAS,32.94,4
20161125,27,TCSSA000784,CS VILLA CUAUHTÉMOC,32.48,4
20161125,27,TCSSA000586,CS RA STA ANA 1A SEC,32.19,10
20161125,27,TCSSA002691,CS PAREDON 1A SEC RA,31.99,5
20161125,27,TCSSA004255,CS NICOLÁS BRAVO 1A,31.99,3
20161125,27,TCSSA017205,CRV 1 No 1 FRONTERA,30.93,3
20161125,27,TCSSA001513,CS PABLO L SIDAR,29.87,3
20161125,27,TCSSA003263,CS  REFORMA 2A,28.93,2
20161125,27,TCSSA003251,CS  NICOLÁS BRAVO,28.68,5
20161125,27,TCSSA003024,CS ASTAPA,28.56,2
20161125,27,TCSSA004214,CS EL BELLOTE,28.37,1
20161125,27,TCSSA000801,CRV 0 No 7 CHICHICASTLE,27.7,1
20161125,27,TCSSA000994,COL ADOLFO LÓPEZ MATEOS,27.33,1
20161125,27,TCSSA000871,CS RA JALAPITA,26.74,1
20161125,27,TCSSA017181,CRV BENITO GONZÁLEZ,25.4,2
20161125,27,TCSSA003456,CS LOS PAJAROS,23.83,1
20161125,27,TCSSA005351,CS CHICHONAL 1A,18.57,1
20161125,28,TSSSA002356,CSR ALFREDO V BONFIL,89.18,29
20161125,28,TSSSA001446,CSR PEDRO JOSÉ MÉNDEZ,87.98,38
20161125,28,TSSSA000763,CSR LA ALBERCA,85.72,16
20161125,28,TSSSA000833,CSR MAINERO,85.36,13
20161125,28,TSSSA001142,U01 COL LAURO VILLAR,85.11,53
20161125,28,TSSSA001265,U01 COL S RAFAEL,84.14,75
20161125,28,TSSSA002344,CSR PUNTA DE ALAMBRE,84.12,62
20161125,28,TSSSA002286,FCO GONZÁLEZ VILLARREAL,84,35
20161125,28,TSSSA018584,U02 COL 16 DE SEP,83.87,31
20161125,28,TSSSA000524,CSR FCO I MADERO,83.61,29
20161125,28,TSSSA018613,CSR LÓPEZ Y NVO CADILLO,82.99,22
20161125,28,TSSSA000244,CSR ANTIGUO MORELOS,82.82,98
20161125,28,TSSSA000145,U01 COL UNIDAD SATÉLITE,82.07,60
20161125,28,TSSSA017925,CSR LOS BELLOS,82.07,14
20161125,28,TSSSA002320,CSR STA RITA,81.37,11
20161125,28,TSSSA002233,U01 COL LA LADRILLERA,81.21,66
20161125,28,TSSSA000722,CSR JIMÉNEZ,81.06,78
20161125,28,TSSSA001422,CSR EL REFUGIO,80.97,28
20161125,28,TSSSA018741,CSR NVO MADERO,80.77,63
20161125,28,TSSSA000360,CSR STA ROSALÍA,80.75,22
20161125,28,TSSSA002880,U02 COL NVO AMANECER,80.38,79
20161125,28,TSSSA017913,CSR MAGUEYES,80.2,31
20161125,28,TSSSA001714,CSR STA CRUZ DEL TORO,79.95,18
20161125,28,TSSSA002274,CSR LA CARRETA UNO,79.28,12
20161125,28,TSSSA018823,U02 COL LAS PALMITAS,78.9,64
20161125,28,TSSSA003090,CSR EL PENSIL,78.77,15
20161125,28,TSSSA001323,CSR EL LONGOREÑO,78.01,55
20161125,28,TSSSA001883,U02 COL NARCISO MENDOZA,77.79,64
20161125,28,TSSSA002163,CSR EL SAUCILLO,77.09,29
20161125,28,TSSSA001376,CSR SDOVAL,76.57,27
20161125,28,TSSSA005142,TSSSA005142,76.52,17
20161125,28,TSSSA001825,U02 COL AQUILES SERDÁN,76.44,78
20161125,28,TSSSA000565,CSR HIDALGO,75.73,127
20161125,28,TSSSA000594,CSR CRUZ Y CRUZ,75.08,34
20161125,28,TSSSA001311,CSR LA GLORIA,74.79,38
20161125,28,TSSSA002933,CSR LA LIBERTAD,74.67,37
20161125,28,TSSSA018753,CSR EL NORTEÑO,74.55,19
20161125,28,TSSSA002851,U02 LUIS DONALDO COLOSIO,73.91,40
20161125,28,TSSSA000536,CSR GUEMEZ,73.75,94
20161125,28,TSSSA001451,CSR MIER,73.49,105
20161125,28,TSSSA000104,CSR BARRA DEL TORDO,72.84,32
20161125,28,TSSSA002332,BARRANCÓN DEL TÍO BLAS,72.69,9
20161125,28,TSSSA018490,U01 COL VILLA DEL MAR,72.09,23
20161125,28,TSSSA000804,CSR EL ENCINO,71.68,50
20161125,28,TSSSA002402,CSR LA PEÑA,71.52,27
20161125,28,TSSSA002291,CSR FCO VILLA,71.22,20
20161125,28,TSSSA001306,CSR EL GALANEÑO,71.12,74
20161125,28,TSSSA002735,CSR AQUILES SERDÁN,70.86,23
20161125,28,TSSSA003131,U03 COL AZTECA,70.79,172
20161125,28,TSSSA000162,U01 MONTE ALTO,70.35,106
20161125,28,TSSSA000582,CSR BUENOS AIRES,70.15,6
20161125,28,TSSSA002151,CSR LA GAVIA,69.78,21
20161125,28,TSSSA002875,U02 COL AMÉRICA DE JUÁREZ,69.59,72
20161125,28,TSSSA002595,U01 MIRADORES DE LA PRESA,69.48,35
20161125,28,TSSSA001516,CSR MIQUIHUANA,69.46,85
20161125,28,TSSSA000285,CSR LAS ANTONIAS,69.44,8
20161125,28,TSSSA002945,CSR VILLAGRÁN,69.32,28
20161125,28,TSSSA002460,U01 LAS AMÉRICAS,69.26,77
20161125,28,TSSSA002904,U04 COL EMILIO PORTES GIL,69.23,219
20161125,28,TSSSA000150,U01 COL TAMPICOALTAMIRA,69.18,47
20161125,28,TSSSA001854,U02 COL LA CURVA,69.16,74
20161125,28,TSSSA018893,U02 COL ROBERTO GUERRA,69.13,23
20161125,28,TSSSA000710,CSR RANCHO NVO,69.08,13
20161125,28,TSSSA001871,COL GRANJAS ECONÓMICAS,68.68,56
20161125,28,TSSSA000034,CSR GUÍA DEL PORVENIR,68.61,21
20161125,28,TSSSA001125,U01 COL INDEPENDENCIA,68.61,107
20161125,28,TSSSA000495,CSR S ANTONIO RAYÓN,68.57,18
20161125,28,TSSSA003061,CSR FLECHADORES,68.56,14
20161125,28,TSSSA000734,CSR IGNACIO ALLENDE,68.36,28
20161125,28,TSSSA002950,CSR GARZA VALDEZ,68.31,14
20161125,28,TSSSA001702,CSR NVO MORELOS,68.3,29
20161125,28,TSSSA000454,CSR GÓMEZ FARIAS,68.08,58
20161125,28,TSSSA000746,CS/H LLERA,68.07,133
20161125,28,TSSSA002600,U03 LA BORREGUERA,67.95,145
20161125,28,TSSSA000372,CSR CASAS,67.87,53
20161125,28,TSSSA000623,CSR GUILLERMO ZÚÑIGA,67.8,48
20161125,28,TSSSA000676,CSR ÁVILA Y URBINA,67.58,13
20161125,28,TSSSA000022,CSR NVO MORELOS,67.32,37
20161125,28,TSSSA000780,CSR IGNACIO ZARAGOZA,67.29,37
20161125,28,TSSSA000442,CSR LOMA ALTA,67.01,58
20161125,28,TSSSA002542,U01 COL NVO AMANECER,67.01,75
20161125,28,TSSSA002496,U01 ENRIQUE CARDENAS,67,30
20161125,28,TSSSA000256,CSR FORTINES,66.9,34
20161125,28,TSSSA003003,CSR EL ALAMITO,66.85,27
20161125,28,TSSSA001504,CSR LOS GUERRA,66.76,63
20161125,28,TSSSA018700,U02 LA MESA DEL SEÑOR,66.75,210
20161125,28,TSSSA001492,U04 MIGUEL ALEMÁN,66.75,106
20161125,28,TSSSA001096,U01 COL CHAPULTEPEC,66.72,36
20161125,28,TSSSA000973,CSR CELAYA,66.49,43
20161125,28,TSSSA002146,CSR BARRANCO AZUL,66.48,20
20161125,28,TSSSA018864,U02 COL AEROPTO,66.43,15
20161125,28,TSSSA000051,CSR DELICIAS,66.18,9
20161125,28,TSSSA000611,CSR STA ENGRACIA,66.16,109
20161125,28,TSSSA000220,CSR MIRAMAR,66.07,111
20161125,28,TSSSA002571,U01 COLTOLTECA,66.02,51
20161125,28,TSSSA000792,CSR MARIANO ESCOBEDO,66,31
20161125,28,TSSSA000326,U03 CAMARGO,65.94,80
20161125,28,TSSSA002921,U10 LOMAS DEL SANTUARIO,65.62,325
20161125,28,TSSSA000915,U02 COL PROGRESO SOCIAL,65.62,64
20161125,28,TSSSA002974,CSR XICOTENCATL,65.6,106
20161125,28,TSSSA019050,CSR MODULOELO,65.49,17
20161125,28,TSSSA002916,U05 ENRIQUE CARDENAS,65.41,256
20161125,28,TSSSA000384,CSR NVO S FCO,65.37,19
20161125,28,TSSSA000990,CSR EL LIMÓN,65.3,36
20161125,28,TSSSA018625,COL LOMAS DE VALLE ALTO,65.29,71
20161125,28,TSSSA002250,U02 COL AMP,65.17,83
20161125,28,TSSSA000355,CSR S FCO,65.11,27
20161125,28,TSSSA001294,CSR EL CONTROL,65.1,50
20161125,28,TSSSA002863,U02 COL S MARCOS,65.1,107
20161125,28,TSSSA001381,CSR S LUISITO,64.78,28
20161125,28,TSSSA001731,CSR PADILLA,64.69,165
20161125,28,TSSSA002134,CSR S CARLOS,64.4,24
20161125,28,TSSSA000606,CSR CARRIZOS,64.36,7
20161125,28,TSSSA001953,CSR ESTACIÓN ARGUELLES,64.27,32
20161125,28,TSSSA000635,U02 JAUMAVE,64.23,97
20161125,28,TSSSA000920,U06 COL LAS BRISAS,64.18,364
20161125,28,TSSSA000483,CSR GRACIANO SÁNCHEZ,64.15,85
20161125,28,TSSSA002892,U03 COL ESTUDIANTIL,64.1,210
20161125,28,TSSSA000985,CSR LÁZARO CÁRDENAS DOS,64.08,10
20161125,28,TSSSA000302,CSR GABINO VÁZQUEZ,64,10
20161125,28,TSSSA002245,U01 COL PASO REAL,63.95,8
20161125,28,TSSSA018123,UNEME EC REYNOSA ALMAGUER,63.84,34
20161125,28,TSSSA001755,CSR BARRETAL,63.56,166
20161125,28,TSSSA018560,U01 COL JOSÉ MA MORELOS,63.54,18
20161125,28,TSSSA000261,CSR BUSTAMANTE,63.27,27
20161125,28,TSSSA000331,CSR LOS COMALES,63.23,29
20161125,28,TSSSA000063,CSR GUADALUPE VICTORIA,63.13,91
20161125,28,TSSSA000290,CSR S ANTONIO DE PADUA,63.04,1
20161125,28,TSSSA018403,U02 COL VAMOS TAMAULIPAS,62.9,64
20161125,28,TSSSA001212,U01 COL TECNOLÓGICO,62.85,48
20161125,28,TSSSA000075,CSR NVO DOLORES,62.68,51
20161125,28,TSSSA003160,CSR LA AURORA,62.65,16
20161125,28,TSSSA002991,CSR TRANCAS Y SAUZAL,62.38,15
20161125,28,TSSSA001866,U02 COL VALLE VERDE,62.27,118
20161125,28,TSSSA001101,U01 ENRIQUE CARDENAS,62.23,117
20161125,28,TSSSA001340,CSR PRISCILIANO DELGADO,62.21,10
20161125,28,TSSSA000821,CSR LA MORITA,62.12,7
20161125,28,TSSSA017930,U01 FCO ZARCO,62.1,62
20161125,28,TSSSA000886,U01 COL RIO MANTE,62.03,57
20161125,28,TSSSA019062,CSR RODOLFO TORRE CANTU,61.84,49
20161125,28,TSSSA001171,U01 COL OBRERA,61.73,79
20161125,28,TSSSA001941,U08 COL RODRÍGUEZ,61.7,189
20161125,28,TSSSA000553,U02 GUSTAVO DÍAZ ORDAZ,61.45,45
20161125,28,TSSSA018712,COL LAGUNA DE LA PUERTA,61.33,69
20161125,28,TSSSA002361,CSR CARBONERA,61.25,35
20161125,28,TSSSA001434,CSR MÉNDEZ,61.12,7
20161125,28,TSSSA018642,COL LOMAS DEL PEDREGAL,61.12,74
20161125,28,TSSSA001726,CSR OCAMPO,61.09,42
20161125,28,TSSSA001656,U01 COL SOLIDARIDAD,61.01,78
20161125,28,TSSSA002583,U01 COL VICENTE GUERRERO,60.92,33
20161125,28,TSSSA002501,U01 COL ESFUERZO OBRERO,60.87,51
20161125,28,TSSSA000396,CSR LÁZARO CÁRDENAS,60.82,5
20161125,28,TSSSA001760,CSR PALMILLAS,60.82,45
20161125,28,TSSSA018765,CSR LA LOMA,60.73,18
20161125,28,TSSSA002846,U03 COL MANUEL A RAVIZÉ,60.73,131
20161125,28,TSSSA000010,HI H INTEGRAL ABASOLO,60.6,128
20161125,28,TSSSA018596,U02 COL REVOLUCIÓN VERDE,60.6,102
20161125,28,TSSSA001632,U02 UH MACLOVIO HERRERA,60.54,109
20161125,28,TSSSA001002,CSR S MIGUEL DE LA MORA,60.36,40
20161125,28,TSSSA000891,U01 COL FOMENTO NACIONAL,60.15,83
20161125,28,TSSSA002554,U01 COL REVOLUCIÓN VERDE,59.8,114
20161125,28,TSSSA002315,CSR PALO SOLO,59.58,4
20161125,28,TSSSA017896,CSR MAGDALENO CEDILLO,59.49,17
20161125,28,TSSSA002624,CSR TULA,59.32,121
20161125,28,TSSSA001615,U01 COL LAS TORRES,59.27,60
20161125,28,TSSSA000203,CSR ESTACIÓN CUAUHTÉMOC,59.14,134
20161125,28,TSSSA018415,CSR EJIDO TAMPIQUITO,59.03,50
20161125,28,TSSSA018502,U01 COL AMP LOMA ALTA,59,36
20161125,28,TSSSA002566,U01 TANCOL,58.94,49
20161125,28,TSSSA000232,CSR RIO TAMIAHUA,58.81,54
20161125,28,TSSSA018555,U02 COL LUIS ECHEVERRÍA,58.77,107
20161125,28,TSSSA017843,CS DEMOCRACIA,58.75,33
20161125,28,TSSSA018350,CSRCSR TANTOYUQUITA,58.72,22
20161125,28,TSSSA018601,COL JOSÉ LÓPEZ PORTILLO,58.67,83
20161125,28,TSSSA003114,CSR EL TRIUNFO Nº DOS,58.66,14
20161125,28,TSSSA002530,U01 COL MORELOS,58.6,15
20161125,28,TSSSA001685,U04 COL HIDALGO,58.57,74
20161125,28,TSSSA002373,CSR SOTO LA MARINA,58.4,92
20161125,28,TSSSA002612,U10 COL DEL PUEBLO,58.4,94
20161125,28,TSSSA000944,CSR LOS AZTECAS,58.18,65
20161125,28,TSSSA002414,CSR LA PESCA,58.08,44
20161125,28,TSSSA019004,CSR NVA CD GUERRERO,58.04,28
20161125,28,TSSSA002303,CSR LAS NORIAS,57.92,5
20161125,28,TSSSA000116,CSR BUENA VISTA,57.87,23
20161125,28,TSSSA000961,CSR CAMOTERO DOS,57.78,17
20161125,28,TSSSA001166,U01 COL M MATAMOROS,57.73,37
20161125,28,TSSSA018963,CSR CÁNDIDO AGUILAR,57.35,77
20161125,28,TSSSA000775,CSR EMILIANO ZAPATA,57.24,37
20161125,28,TSSSA018736,CSR NACIMIENTO,57.24,34
20161125,28,TSSSA018770,XALAPA DE LOS VERGELES,57.22,5
20161125,28,TSSSA018881,U02 COL EL CAMBIO,56.79,52
20161125,28,TSSSA002221,U01 COL OBRERA,56.71,9
20161125,28,TSSSA018806,COL ESPERANZA Y REFORMA,56.61,12
20161125,28,TSSSA002040,U02 HIJOS DE EJIDATARIOS,56.5,68
20161125,28,TSSSA002636,CSR STA ANA DE NAHOLA,56.48,21
20161125,28,TSSSA000874,U01 COL AQUILES SERDÁN,56.39,60
20161125,28,TSSSA003085,U01 COL NVA ERA,56.36,74
20161125,28,TSSSA018876,U02 COL BENITO JUÁREZ,56.26,20
20161125,28,TSSSA002711,U06 VALLE HERMOSO,56.26,167
20161125,28,TSSSA018432,U02 COL BENITO JUÁREZ,56.2,203
20161125,28,TSSSA001282,CSR LAS BLANCAS,56.06,9
20161125,28,TSSSA001965,CSR MARTÍN ROCHA,55.52,16
20161125,28,TSSSA001895,U02 COL ARCO IRIS,55.26,69
20161125,28,TSSSA000466,CSR GONZÁLEZ,54.97,131
20161125,28,TSSSA001154,U01 COL LÁZARO CÁRDENAS,54.72,1
20161125,28,TSSSA001195,U01 COL PROGRESO,54.67,42
20161125,28,TSSSA001183,U01 COL PARAISO,54.61,44
20161125,28,TSSSA018444,CSR CONTADERO,54.43,49
20161125,28,TSSSA002110,CSR STA APOLONIA,54.16,34
20161125,28,TSSSA001586,U01 ENRIQUE CARDENAS,54.05,95
20161125,28,TSSSA001924,U02 COL JACINTO LÓPEZ II,54.04,86
20161125,28,TSSSA002962,CSR LUCIO BLANCO,54.04,8
20161125,28,TSSSA000693,CSR INDEPENDENCIA,53.93,14
20161125,28,TSSSA001405,CSR SOLISEÑO,53.93,7
20161125,28,TSSSA001270,U06 COL EUSKADI,53.39,34
20161125,28,TSSSA018905,U02 COL S FERNANDO,53.33,44
20161125,28,TSSSA018922,U02 COL JARITAS SUR,53.29,7
20161125,28,TSSSA019115,U04 COL PARQUE INDUSTRIAL,53.13,63
20161125,28,TSSSA001410,CSR HIGUERILLAS,53.11,55
20161125,28,TSSSA001113,U01 COL ESPERANZA,52.95,130
20161125,28,TSSSA002641,CSR EL REFUGIO (LA UNIÓN),52.77,3
20161125,28,TSSSA000046,CSR NICOLÁS BRAVO,52.77,36
20161125,28,TSSSA018910,U02 COL INDEPENDENCIA SUR,52.62,41
20161125,28,TSSSA000215,CSR LOMAS DEL REAL,52.48,1
20161125,28,TSSSA018630,COL VOLUNTAD Y TRABAJO,52.43,63
20161125,28,TSSSA000903,U02 ENRIQUE CARDENAS,52.1,101
20161125,28,TSSSA000816,CSR PEDRO JOSÉ MÉNDEZ,52.08,11
20161125,28,TSSSA002390,CSR ENRAMADAS,52.03,5
20161125,28,TSSSA001661,COL VOLUNTAD Y TRABAJO,51.85,53
20161125,28,TSSSA018724,U01 COL FCO VILLA,51.85,63
20161125,28,TSSSA001014,U04 CS EJIDAL,51.75,71
20161125,28,TSSSA001900,U02 COL ALMAGUER,51.42,40
20161125,28,TSSSA018572,U02 COL CAMPESTRE ITAVU,51.31,33
20161125,28,TSSSA000174,U02 COL EMILIO PORTES GIL,51.17,128
20161125,28,TSSSA017901,RESERVAS TERRITORIALES,51.1,56
20161125,28,TSSSA000681,CSR EL HIGUERÓN,50.93,1
20161125,28,TSSSA001936,U02 COL AMP RANCHO GRANDE,50.79,58
20161125,28,TSSSA018420,CSR LUZ DEL CAMPESINO,50.31,8
20161125,28,TSSSA018473,U01 COL FCO VILLA,50.24,16
20161125,28,TSSSA018946,CSR EJIDO MAGUEYES,49.82,54
20161125,28,TSSSA001620,U01 COL MANUEL CAVAZOS,49.61,26
20161125,28,TSSSA000512,CSR LÓPEZ RAYÓN,48.47,18
20161125,28,TSSSA001253,U01 COL CHULAVISTA,48.2,4
20161125,28,TSSSA000500,CSR ESTACIÓN MANUEL,48.15,105
20161125,28,TSSSA000425,CSR CRUILLAS,48.03,3
20161125,28,TSSSA003073,U01 COL LAS CULTURAS,47.84,39
20161125,28,TSSSA018666,U02 INTEGRACIÓN FAMILIAR,47.67,42
20161125,28,TSSSA018934,U02 COL LA NORTEÑITA,47.42,2
20161125,28,TSSSA002262,U06 S FERNANDO LOMA ALTA,47.38,57
